1,14.629740,121.103266,0.000000,2,-102.418597
2,14.629740,121.107681,0.000000,1,-102.418597
1,14.629740,121.103266,20000.000000,2,-102.418597
2,14.629740,121.107681,20000.000000,1,-102.41859,
1,14.629740,121.103266,40000.000000,2,-102.418597
2,14.629740,121.107681,40000.000000,1,-102.418597
1,14.629740,121.103266,60000.000000,2,-102.418597
2,14.629740,121.107681,60000.000000,1,-102.418597
1,14.629740,121.103266,80000.000000,2,-102.418597
2,14.629740,121.107681,80000.000000,1,-102.418597
