Time;ID;UID;Latitude;Longitude;N0_ID;N0_RSSI;N0_distance;N1_ID;N1_RSSI;N1_distance;N2_ID;N2_RSSI;N2_distance;N3_ID;N3_RSSI;N3_distance;N4_ID;N4_RSSI;N4_distance;N5_ID;N5_RSSI;N5_distance;N6_ID;N6_RSSI;N6_distance;N7_ID;N7_RSSI;N7_distance;N8_ID;N8_RSSI;N8_distance;N9_ID;N9_RSSI;N9_distance;N10_ID;N10_RSSI;N10_distance;N11_ID;N11_RSSI;N11_distance;
1510737680;0010;2000000012900800454e9139;0.000000;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737700;0010;2000000012900800454e9139;0.000000;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737720;0010;2000000012900800454e9139;0.000000;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737740;0010;2000000012900800454e9139;0.000000;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737760;0010;2000000012900800454e9139;0.000000;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737780;0010;2000000012900800454e9139;0.000000;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737800;0010;2000000012900800454e9139;0.000000;0.000000;70;-40;0.000000;88;-30;0.000000;99;-65;0.000000;102;-39;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510737820;0010;2000000012900800454e9139;0.000000;0.000000;64;-25;0.000000;68;-67;0.000000;99;-75;0.000000;102;-43;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510737840;0010;2000000012900800454e9139;0.000000;0.000000;64;-20;0.000000;68;-74;0.000000;84;-76;0.000000;99;-77;0.000000;102;-50;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510737860;0010;2000000012900800454e9139;14.629703;121.096467;64;-17;0.033189;68;-73;0.135990;102;-53;0.053298;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510712680;0010;2000000012900800454e9139;14.629869;121.096366;64;-35;0.000000;102;-61;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510712700;0010;2000000012900800454e9139;14.629857;121.096371;64;-19;0.000000;102;-65;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510712720;0010;2000000012900800454e9139;14.629872;121.096360;64;-35;0.000000;102;-62;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510712740;0010;2000000012900800454e9139;14.629873;121.096358;64;-54;0.000000;66;-62;0.000000;73;-76;0.000000;102;-85;0.000000;103;-76;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510712760;0010;2000000012900800454e9139;14.629908;121.096362;64;-77;0.000000;66;-60;0.000000;73;-80;0.000000;102;-86;0.000000;103;-75;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510712780;0010;2000000012900800454e9139;14.629875;121.096377;64;-65;0.000000;66;-77;0.000000;102;-84;0.000000;103;-85;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510712800;0010;2000000012900800454e9139;14.629890;121.096360;64;-78;0.000000;66;-72;0.000000;104;-42;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510712820;0010;2000000012900800454e9139;14.629921;121.096377;64;-64;0.000000;66;-77;0.000000;100;-31;0.000000;104;-54;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510712840;0010;2000000012900800454e9139;14.629896;121.096370;64;-74;0.000000;100;-30;0.000000;102;-128;0.000000;104;-59;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510712860;0010;2000000012900800454e9139;14.629869;121.096368;64;-84;0.000000;72;-58;0.000000;100;-16;0.000000;104;-53;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510712880;0010;2000000012900800454e9139;14.629858;121.096357;72;-64;0.000000;104;-60;0.000000;113;-41;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510712900;0010;2000000012900800454e9139;14.629871;121.096356;72;-71;0.000000;82;-82;0.000000;88;-85;0.000000;102;-76;0.000000;104;-52;0.000000;113;-56;0.000000;;;;;;;;;;;;;;;;;;;
1510712920;0010;2000000012900800454e9139;14.629876;121.096380;66;-83;0.000000;70;-90;0.000000;72;-73;0.000000;87;-79;0.000000;88;-79;0.000000;98;-83;0.000000;102;-87;0.000000;104;-52;0.000000;113;-48;0.000000;;;;;;;;;;
1510712940;0010;2000000012900800454e9139;14.629864;121.096362;66;-79;0.000000;67;-69;0.000000;70;-77;0.000000;72;-55;0.000000;98;-84;0.000000;102;-76;0.000000;104;-57;0.000000;113;-50;0.000000;;;;;;;;;;;;;
1510712960;0010;2000000012900800454e9139;14.629857;121.096364;67;-73;0.000000;70;-84;0.000000;72;-72;0.000000;87;-79;0.000000;98;-77;0.000000;100;-22;0.000000;102;-87;0.000000;104;-60;0.000000;113;-52;0.000000;;;;;;;;;;
1510712980;0010;2000000012900800454e9139;14.629847;121.096365;66;-76;0.000000;67;-84;0.000000;70;-83;0.000000;72;-79;0.000000;98;-78;0.000000;100;-33;0.000000;102;-78;0.000000;104;-78;0.000000;113;-76;0.000000;;;;;;;;;;
1510713000;0010;2000000012900800454e9139;14.629860;121.096364;72;-78;0.000000;98;-85;0.000000;104;-77;0.000000;113;-73;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510713020;0010;2000000012900800454e9139;14.629847;121.096360;72;-78;0.000000;104;-77;0.000000;113;-78;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510713040;0010;2000000012900800454e9139;14.629847;121.096347;72;-83;0.000000;100;-36;0.000000;104;-79;0.000000;113;-81;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510713060;0010;2000000012900800454e9139;14.629878;121.096342;72;-76;0.000000;100;-53;0.000000;104;-76;0.000000;113;-77;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510713080;0010;2000000012900800454e9139;14.629895;121.096354;72;-81;0.000000;100;-62;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510713100;0010;2000000012900800454e9139;14.629898;121.096366;72;-76;0.000000;81;-61;0.000000;100;-57;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510713120;0010;2000000012900800454e9139;14.629882;121.096366;72;-66;0.000000;81;-30;0.000000;100;-52;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510713140;0010;2000000012900800454e9139;14.629890;121.096376;72;-60;0.000000;81;-47;0.000000;100;-40;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510713160;0010;2000000012900800454e9139;14.629872;121.096394;72;-58;0.000000;81;-64;0.000000;100;-12;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510713180;0010;2000000012900800454e9139;14.629857;121.096392;72;-84;0.000000;81;-70;0.000000;100;-14;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510713200;0010;2000000012900800454e9139;14.629851;121.096388;72;-85;0.000000;81;-73;0.000000;100;-26;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510713220;0010;2000000012900800454e9139;14.629855;121.096395;72;-71;0.000000;81;-80;0.000000;100;-28;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510713240;0010;2000000012900800454e9139;14.629868;121.096390;72;-74;0.000000;81;-84;0.000000;84;-128;0.000000;100;-32;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510713260;0010;2000000012900800454e9139;14.629887;121.096364;69;-89;0.000000;72;-64;0.000000;100;-39;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510713280;0010;2000000012900800454e9139;14.629900;121.096377;65;-86;0.000000;67;-128;0.000000;72;-61;0.000000;100;-35;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510713300;0010;2000000012900800454e9139;14.629911;121.096363;65;-80;0.000000;72;-53;0.000000;84;-85;0.000000;100;-20;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510713320;0010;2000000012900800454e9139;14.629926;121.096359;68;-78;0.000000;72;-56;0.000000;84;-84;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510713340;0010;2000000012900800454e9139;14.629929;121.096364;67;-80;0.000000;68;-76;0.000000;69;-80;0.000000;72;-35;0.000000;84;-69;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510713360;0010;2000000012900800454e9139;14.629924;121.096353;64;-80;0.000000;65;-81;0.000000;67;-69;0.000000;68;-72;0.000000;72;-26;0.000000;84;-75;0.000000;100;-38;0.000000;;;;;;;;;;;;;;;;
1510713380;0010;2000000012900800454e9139;14.629910;121.096360;67;-54;0.000000;68;-64;0.000000;72;-30;0.000000;84;-66;0.000000;100;-42;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510713400;0010;2000000012900800454e9139;14.629896;121.096369;67;-49;0.000000;68;-78;0.000000;72;-27;0.000000;84;-71;0.000000;100;-56;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510713420;0010;2000000012900800454e9139;14.629908;121.096368;64;-72;0.000000;65;-76;0.000000;67;-49;0.000000;68;-78;0.000000;72;-31;0.000000;84;-73;0.000000;100;-77;0.000000;;;;;;;;;;;;;;;;
1510713440;0010;2000000012900800454e9139;14.629911;121.096370;64;-89;0.000000;65;-71;0.000000;67;-40;0.000000;68;-71;0.000000;72;-35;0.000000;84;-63;0.000000;100;-77;0.000000;;;;;;;;;;;;;;;;
1510713460;0010;2000000012900800454e9139;14.629901;121.096375;64;-61;0.000000;65;-56;0.000000;67;-19;0.000000;68;-76;0.000000;72;-55;0.000000;84;-64;0.000000;100;-76;0.000000;;;;;;;;;;;;;;;;
1510713480;0010;2000000012900800454e9139;14.629924;121.096367;64;-66;0.000000;65;-59;0.000000;67;-48;0.000000;68;-64;0.000000;72;-73;0.000000;84;-65;0.000000;100;-63;0.000000;;;;;;;;;;;;;;;;
1510713500;0010;2000000012900800454e9139;14.629946;121.096383;64;-61;0.000000;65;-55;0.000000;67;-60;0.000000;68;-67;0.000000;72;-60;0.000000;84;-73;0.000000;100;-63;0.000000;;;;;;;;;;;;;;;;
1510713520;0010;2000000012900800454e9139;14.629956;121.096404;64;-63;0.000000;65;-54;0.000000;67;-68;0.000000;68;-69;0.000000;72;-67;0.000000;84;-62;0.000000;100;-56;0.000000;;;;;;;;;;;;;;;;
1510713540;0010;2000000012900800454e9139;14.629992;121.096416;64;-67;0.000000;65;-65;0.000000;67;-67;0.000000;68;-74;0.000000;72;-53;0.000000;84;-71;0.000000;100;-48;0.000000;;;;;;;;;;;;;;;;
1510713560;0010;2000000012900800454e9139;14.629989;121.096390;64;-29;0.000000;65;-24;0.000000;67;-82;0.000000;68;-78;0.000000;72;-69;0.000000;84;-72;0.000000;;;;;;;;;;;;;;;;;;;
1510713580;0010;2000000012900800454e9139;14.630031;121.096388;64;-30;0.000000;65;-40;0.000000;67;-64;0.000000;68;-64;0.000000;72;-76;0.000000;84;-70;0.000000;100;-29;0.000000;;;;;;;;;;;;;;;;
1510713600;0010;2000000012900800454e9139;14.630049;121.096366;64;-56;0.000000;65;-47;0.000000;67;-74;0.000000;68;-71;0.000000;72;-81;0.000000;84;-77;0.000000;;;;;;;;;;;;;;;;;;;
1510713620;0010;2000000012900800454e9139;14.630051;121.096337;64;-59;0.000000;65;-35;0.000000;67;-68;0.000000;68;-70;0.000000;72;-81;0.000000;84;-68;0.000000;;;;;;;;;;;;;;;;;;;
1510713640;0010;2000000012900800454e9139;14.630024;121.096333;64;-41;0.000000;65;-48;0.000000;67;-79;0.000000;68;-71;0.000000;72;-76;0.000000;84;-64;0.000000;;;;;;;;;;;;;;;;;;;
1510713660;0010;2000000012900800454e9139;14.630025;121.096314;64;-46;0.000000;65;-62;0.000000;67;-74;0.000000;68;-72;0.000000;72;-68;0.000000;84;-73;0.000000;;;;;;;;;;;;;;;;;;;
1510713680;0010;2000000012900800454e9139;14.630035;121.096282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510713700;0010;2000000012900800454e9139;14.630029;121.096293;64;-52;0.000000;65;-52;0.000000;68;-66;0.000000;84;-77;0.000000;96;-68;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510713720;0010;2000000012900800454e9139;14.630026;121.096306;64;-41;0.000000;65;-39;0.000000;68;-73;0.000000;84;-73;0.000000;96;-61;0.000000;112;-128;0.000000;;;;;;;;;;;;;;;;;;;
1510713740;0010;2000000012900800454e9139;14.629992;121.096305;64;-48;0.000000;65;-39;0.000000;68;-69;0.000000;84;-71;0.000000;96;-74;0.000000;100;-57;0.000000;;;;;;;;;;;;;;;;;;;
1510713760;0010;2000000012900800454e9139;14.629966;121.096315;64;-46;0.000000;65;-40;0.000000;68;-65;0.000000;84;-70;0.000000;96;-53;0.000000;100;-60;0.000000;112;-75;0.000000;;;;;;;;;;;;;;;;
1510713780;0010;2000000012900800454e9139;14.629940;121.096343;64;-41;0.000000;65;-49;0.000000;68;-72;0.000000;84;-76;0.000000;96;-66;0.000000;100;-54;0.000000;112;-55;0.000000;;;;;;;;;;;;;;;;
1510713800;0010;2000000012900800454e9139;14.629940;121.096332;64;-47;0.000000;65;-38;0.000000;68;-76;0.000000;84;-68;0.000000;96;-53;0.000000;100;-42;0.000000;112;-64;0.000000;;;;;;;;;;;;;;;;
1510713820;0010;2000000012900800454e9139;14.629941;121.096338;64;-47;0.000000;65;-41;0.000000;68;-66;0.000000;84;-64;0.000000;96;-61;0.000000;100;-42;0.000000;112;-75;0.000000;;;;;;;;;;;;;;;;
1510713840;0010;2000000012900800454e9139;14.629920;121.096348;64;-39;0.000000;65;-45;0.000000;68;-73;0.000000;69;-68;0.000000;84;-66;0.000000;96;-40;0.000000;100;-47;0.000000;112;-72;0.000000;;;;;;;;;;;;;
1510713860;0010;2000000012900800454e9139;14.629916;121.096363;64;-34;0.000000;65;-38;0.000000;68;-72;0.000000;69;-78;0.000000;84;-62;0.000000;96;-37;0.000000;100;-58;0.000000;112;-85;0.000000;;;;;;;;;;;;;
1510713880;0010;2000000012900800454e9139;14.629907;121.096379;64;-54;0.000000;65;-42;0.000000;68;-70;0.000000;84;-61;0.000000;96;-34;0.000000;100;-49;0.000000;112;-68;0.000000;;;;;;;;;;;;;;;;
1510713900;0010;2000000012900800454e9139;14.629905;121.096368;64;-55;0.000000;65;-43;0.000000;68;-52;0.000000;84;-56;0.000000;96;-42;0.000000;100;-49;0.000000;112;-64;0.000000;;;;;;;;;;;;;;;;
1510713920;0010;2000000012900800454e9139;14.629916;121.096374;64;-59;0.000000;65;-42;0.000000;68;-55;0.000000;84;-47;0.000000;96;-24;0.000000;100;-35;0.000000;112;-74;0.000000;;;;;;;;;;;;;;;;
1510713940;0010;2000000012900800454e9139;14.629917;121.096382;64;-61;0.000000;65;-53;0.000000;68;-39;0.000000;72;-75;0.000000;84;-19;0.000000;96;-30;0.000000;100;-38;0.000000;112;-43;0.000000;;;;;;;;;;;;;
1510713960;0010;2000000012900800454e9139;14.629926;121.096368;64;-68;0.000000;65;-62;0.000000;68;-62;0.000000;72;-77;0.000000;84;-31;0.000000;96;-34;0.000000;112;-17;0.000000;;;;;;;;;;;;;;;;
1510713980;0010;2000000012900800454e9139;14.629911;121.096370;64;-81;0.000000;65;-67;0.000000;68;-52;0.000000;72;-78;0.000000;84;-55;0.000000;96;-63;0.000000;100;-14;0.000000;112;-17;0.000000;;;;;;;;;;;;;
1510714000;0010;2000000012900800454e9139;14.629887;121.096368;64;-76;0.000000;65;-68;0.000000;68;-58;0.000000;69;-79;0.000000;72;-79;0.000000;84;-62;0.000000;96;-80;0.000000;100;-20;0.000000;112;-41;0.000000;;;;;;;;;;
1510714020;0010;2000000012900800454e9139;14.629883;121.096377;64;-81;0.000000;65;-77;0.000000;68;-52;0.000000;69;-78;0.000000;72;-82;0.000000;84;-54;0.000000;96;-83;0.000000;100;-15;0.000000;112;-46;0.000000;;;;;;;;;;
1510714040;0010;2000000012900800454e9139;14.629919;121.096354;64;-75;0.000000;65;-77;0.000000;68;-43;0.000000;69;-77;0.000000;72;-55;0.000000;84;-44;0.000000;96;-71;0.000000;100;-128;0.000000;112;-63;0.000000;;;;;;;;;;
1510714060;0010;2000000012900800454e9139;14.629931;121.096354;64;-80;0.000000;65;-81;0.000000;68;-32;0.000000;69;-79;0.000000;72;-58;0.000000;84;-36;0.000000;96;-81;0.000000;100;-15;0.000000;112;-67;0.000000;;;;;;;;;;
1510714080;0010;2000000012900800454e9139;14.629932;121.096350;65;-74;0.000000;68;-29;0.000000;69;-81;0.000000;72;-73;0.000000;84;-36;0.000000;100;-30;0.000000;112;-72;0.000000;;;;;;;;;;;;;;;;
1510714100;0010;2000000012900800454e9139;14.629930;121.096375;65;-81;0.000000;69;-81;0.000000;72;-81;0.000000;84;-19;0.000000;112;-76;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510714120;0010;2000000012900800454e9139;14.629947;121.096373;68;-15;0.000000;84;-20;0.000000;100;-19;0.000000;112;-83;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510714140;0010;2000000012900800454e9139;14.629905;121.096366;68;-46;0.000000;72;-79;0.000000;84;-47;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714160;0010;2000000012900800454e9139;14.629899;121.096375;68;-59;0.000000;72;-81;0.000000;84;-58;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714180;0010;2000000012900800454e9139;14.629898;121.096393;68;-58;0.000000;84;-64;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714200;0010;2000000012900800454e9139;14.629920;121.096397;68;-47;0.000000;84;-73;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714220;0010;2000000012900800454e9139;14.629916;121.096396;68;-62;0.000000;84;-64;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714240;0010;2000000012900800454e9139;14.629925;121.096378;68;-70;0.000000;84;-78;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714260;0010;2000000012900800454e9139;14.629924;121.096369;68;-73;0.000000;72;-82;0.000000;84;-69;0.000000;85;-75;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510714280;0010;2000000012900800454e9139;14.629952;121.096359;68;-78;0.000000;84;-78;0.000000;85;-70;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714300;0010;2000000012900800454e9139;14.629957;121.096352;68;-81;0.000000;84;-78;0.000000;85;-73;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714320;0010;2000000012900800454e9139;14.629931;121.096354;68;-76;0.000000;84;-81;0.000000;85;-74;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714340;0010;2000000012900800454e9139;14.629934;121.096356;85;-76;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714360;0010;2000000012900800454e9139;14.629919;121.096359;85;-81;0.000000;100;-12;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714380;0010;2000000012900800454e9139;14.629869;121.096368;85;-72;0.000000;89;-85;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714400;0010;2000000012900800454e9139;14.629850;121.096367;81;-76;0.000000;85;-77;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714420;0010;2000000012900800454e9139;14.629871;121.096360;68;-84;0.000000;81;-71;0.000000;84;-78;0.000000;85;-75;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510714440;0010;2000000012900800454e9139;14.629912;121.096361;81;-78;0.000000;85;-61;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714460;0010;2000000012900800454e9139;14.629914;121.096357;81;-66;0.000000;85;-60;0.000000;89;-72;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714480;0010;2000000012900800454e9139;14.629933;121.096337;66;-66;0.000000;81;-72;0.000000;85;-54;0.000000;89;-73;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510714500;0010;2000000012900800454e9139;14.629923;121.096347;66;-62;0.000000;81;-55;0.000000;85;-48;0.000000;89;-66;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510714520;0010;2000000012900800454e9139;14.629865;121.096350;66;-54;0.000000;81;-59;0.000000;85;-47;0.000000;87;-80;0.000000;89;-61;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510714540;0010;2000000012900800454e9139;14.629855;121.096360;66;-55;0.000000;72;-128;0.000000;81;-54;0.000000;84;-128;0.000000;85;-54;0.000000;87;-75;0.000000;89;-64;0.000000;99;-128;0.000000;;;;;;;;;;;;;
1510714560;0010;2000000012900800454e9139;14.629865;121.096350;66;-40;0.000000;72;-78;0.000000;81;-28;0.000000;85;-68;0.000000;87;-66;0.000000;89;-64;0.000000;;;;;;;;;;;;;;;;;;;
1510714580;0010;2000000012900800454e9139;14.629847;121.096376;66;-46;0.000000;81;-35;0.000000;85;-73;0.000000;87;-71;0.000000;89;-55;0.000000;99;-82;0.000000;;;;;;;;;;;;;;;;;;;
1510714600;0010;2000000012900800454e9139;14.629881;121.096377;66;-54;0.000000;81;-43;0.000000;85;-68;0.000000;87;-62;0.000000;89;-35;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510714620;0010;2000000012900800454e9139;14.629873;121.096376;66;-47;0.027253;68;-74;0.000000;81;-61;0.000000;84;-76;0.000000;85;-73;0.000000;87;-58;0.000000;89;-36;0.000000;99;-76;0.000000;;;;;;;;;;;;;
1510714640;0010;2000000012900800454e9139;14.629885;121.096373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714660;0010;2000000012900800454e9139;14.629908;121.096390;66;-68;0.042878;68;-77;0.000000;72;-75;0.000000;81;-64;0.000000;84;-61;0.000000;85;-84;0.000000;87;-59;0.000000;89;-70;0.000000;99;-72;0.000000;;;;;;;;;;
1510714680;0010;2000000012900800454e9139;14.629871;121.096399;66;-72;0.029608;68;-80;0.000000;72;-66;0.000000;81;-67;0.000000;84;-74;0.000000;87;-54;0.000000;89;-55;0.000000;99;-64;0.000000;;;;;;;;;;;;;
1510714700;0010;2000000012900800454e9139;14.629852;121.096371;66;-82;0.033643;68;-72;0.000000;72;-63;0.000000;81;-73;0.000000;84;-68;0.000000;87;-66;0.000000;89;-54;0.000000;99;-58;0.000000;;;;;;;;;;;;;
1510714720;0010;2000000012900800454e9139;14.629857;121.096378;66;-79;0.036002;68;-57;0.000000;72;-56;0.000000;81;-77;0.000000;84;-57;0.000000;87;-76;0.000000;89;-78;0.000000;99;-61;0.000000;;;;;;;;;;;;;
1510714740;0010;2000000012900800454e9139;14.629833;121.096379;66;-77;0.050611;68;-48;0.000000;72;-35;0.000000;84;-59;0.000000;87;-73;0.000000;89;-69;0.000000;99;-51;0.000000;;;;;;;;;;;;;;;;
1510714760;0010;2000000012900800454e9139;14.629851;121.096363;66;-73;0.060931;68;-33;0.000000;72;-13;0.000000;84;-36;0.000000;87;-77;0.000000;89;-76;0.000000;99;-18;0.000000;;;;;;;;;;;;;;;;
1510714780;0010;2000000012900800454e9139;14.629863;121.096364;66;-73;0.061481;68;-44;0.000000;81;-80;0.000000;84;-36;0.000000;87;-67;0.000000;89;-82;0.000000;;;;;;;;;;;;;;;;;;;
1510714800;0010;2000000012900800454e9139;14.629876;121.096368;66;-83;0.065130;68;-46;0.000000;81;-88;0.000000;84;-38;0.000000;87;-61;0.000000;89;-81;0.000000;;;;;;;;;;;;;;;;;;;
1510714820;0010;2000000012900800454e9139;14.629890;121.096367;66;-83;0.000000;68;-70;0.000000;84;-55;0.000000;87;-52;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510714840;0010;2000000012900800454e9139;14.629860;121.096392;66;-61;0.041461;68;-72;0.000000;84;-68;0.000000;87;-54;0.000000;99;-18;0.000000;100;-25;0.000000;112;-83;0.000000;;;;;;;;;;;;;;;;
1510714860;0010;2000000012900800454e9139;14.629867;121.096404;66;-35;0.031917;68;-74;0.000000;84;-73;0.000000;87;-91;0.000000;99;-26;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510714880;0010;2000000012900800454e9139;14.629879;121.096372;66;-42;0.024256;68;-80;0.000000;69;-87;0.000000;72;-15;0.000000;84;-74;0.000000;87;-82;0.000000;;;;;;;;;;;;;;;;;;;
1510714900;0010;2000000012900800454e9139;14.629866;121.096353;66;-47;0.035341;68;-83;0.000000;69;-83;0.000000;82;-76;0.000000;84;-84;0.000000;87;-65;0.000000;89;-81;0.000000;;;;;;;;;;;;;;;;
1510714920;0010;2000000012900800454e9139;14.629868;121.096359;66;-63;0.065289;68;-87;0.000000;82;-83;0.000000;85;-84;0.000000;87;-66;0.000000;99;-11;0.000000;;;;;;;;;;;;;;;;;;;
1510714940;0010;2000000012900800454e9139;14.629865;121.096353;66;-64;0.079857;82;-63;0.000000;85;-86;0.000000;87;-78;0.000000;100;-18;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510714960;0010;2000000012900800454e9139;14.629864;121.096361;66;-70;0.080413;69;-68;0.000000;82;-85;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510714980;0010;2000000012900800454e9139;14.629875;121.096376;66;-64;0.093434;69;-86;0.000000;81;-71;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510715000;0010;2000000012900800454e9139;14.629886;121.096382;66;-79;0.106579;69;-70;0.000000;81;-71;0.000000;100;-13;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510715020;0010;2000000012900800454e9139;14.629865;121.096375;66;-78;0.130403;69;-80;0.000000;81;-76;0.000000;82;-64;0.000000;100;-39;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510715040;0010;2000000012900800454e9139;14.629879;121.096380;69;-73;0.000000;82;-72;0.000000;100;-34;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510715060;0010;2000000012900800454e9139;14.629900;121.096386;69;-79;0.000000;82;-67;0.000000;100;-31;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510715080;0010;2000000012900800454e9139;14.629874;121.096381;69;-77;0.000000;81;-75;0.000000;82;-61;0.000000;112;-68;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;
1510715100;0010;2000000012900800454e9139;14.629881;121.096380;69;-63;0.000000;82;-77;0.000000;89;-67;0.000000;96;-73;0.000000;100;-15;0.000000;112;-53;0.000000;;;;;;;;;;;;;;;;;;;
1510715120;0010;2000000012900800454e9139;14.629862;121.096354;67;-80;0.000000;69;-55;0.000000;82;-84;0.000000;89;-78;0.000000;96;-75;0.000000;112;-46;0.000000;;;;;;;;;;;;;;;;;;;
1510715140;0010;2000000012900800454e9139;14.629845;121.096372;69;-13;0.000000;82;-75;0.000000;89;-76;0.000000;96;-63;0.000000;112;-39;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510715160;0010;2000000012900800454e9139;14.629842;121.096384;82;-78;0.000000;89;-66;0.000000;96;-43;0.000000;100;-19;0.000000;112;-20;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510715180;0010;2000000012900800454e9139;14.629887;121.096411;67;-77;0.000000;89;-68;0.000000;96;-39;0.000000;100;-12;0.000000;112;-35;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510715200;0010;2000000012900800454e9139;14.629910;121.096435;67;-77;0.000000;73;-67;0.000000;82;-82;0.000000;83;-71;0.000000;88;-73;0.000000;89;-25;0.000000;96;-23;0.000000;112;-31;0.000000;;;;;;;;;;;;;
